standard,lemma,postag
good,good,j
and,and,cc
good,good,j
store,store,n1
of,of,acp-p
fertile,fertile,j
sherris,sherris,n1
that,that,cs
he,he,pns
is,be,vvz
become,become,vvn
very,very,av
hot,hot,j
and,and,cc
valiant,valiant,j
If,if,cs
I,i,pns
had,have,vvd
a,a,d
thousand,thousand,crd
sons,son,n2
the,the,d
first,first,ord
human,human,j
principle,principle,n1
I,i,pns
would,will,vmd
teach,teach,vvi
them,they,pno
should,shall,vmd
be,be,vvi
to,to,acp-cs
forswear,forswear,vvi
thin,thin,j
potations,potation,n2
and,and,cc
to,to,acp-p
addict,addict,vvi
themselves,themselves,px
to,to,acp-cs
sack,sack,vvi
Enter,,
Bardolph,,
How,how,crq-cs
now,now,av
Bardolph,Bardolph,n1-nn
BARDOLPH,,
The,the,d
army,army,n1
is,be,vvz
discharged,discharge,vvn
all,all,d
and,and,cc
gone,go,vvn
FALSTAFF,,
Let,let,vvb
them,they,pno
go,go,vvi
I'll,i|will,pns|vmb
through,through,acp-p
Gloucestershire,Gloucestershire,n1-nn
and,and,cc
there,there,acp-av
will,will,vmb
I,i,pns
visit,visit,vvi
Master,master,n1
Robert,Robert,n1-nn
Shallow,shallow,j
Esquire,esquire,n1
I,i,pns
have,have,vvb
him,he,pno
already,already,av
temp'ring,temper,vvg
between,between,acp-p
my,my,po
finger,finger,n1
and,and,cc
my,my,po
thumb,thumb,n1
and,and,cc
shortly,short,av_j
will,will,vmb
I,i,pns
seal,seal,vvi
with,with,acp-p
him,he,pno
Come,come,vvb
away,away,av
They,,
exit,,
Scene,,
3,,
Enter,,
the,,
King,,
in,,
a,,
chair,,
Warwick,,
Thomas,,
Duke,,
of,,
Clarence,,
Humphrey,,
Duke,,
of,,
Gloucester,,
and,,
Attendants,,
KING,,
Now,now,av
lords,lord,n2
if,if,cs
God,God,n1-nn
doth,do,vvz
give,give,vvi
successful,successful,j
end,end,n1
To,to,acp-p
this,this,d
debate,debate,n1
that,that,cs
bleedeth,bleed,vvz
at,at,acp-p
our,our,po
doors,door,n2
We,we,pns
will,will,vmb
our,our,po
youth,youth,n1
lead,lead,vvi
on,on,acp-av
to,to,acp-p
higher,high,j-c
fields,field,n2
And,and,cc
draw,draw,vvb
no,no,d-x
swords,sword,n2
but,but,acp-p
what,what,crq-r
are,be,vvb
sanctified,sanctify,vvn
Our,our,po
navy,navy,n1
is,be,vvz
addressed,address,vvn
our,our,po
power,power,n1
collected,collect,vvn
Our,our,po
substitutes,substitute,n2
in,in,acp-p
absence,absence,n1
well,well,av
invested,invest,vvn
And,and,cc
everything,everything,pi
lies,lie,vvz
level,level,j
to,to,acp-p
our,our,po
wish,wish,n1
Only,only,av_j
we,we,pns
want,want,vvb
a,a,d
little,little,av_j
personal,personal,j
strength,strength,n1
And,and,cc
pause,pause,vvb
us,we,pno
till,till,acp-cs
these,these,d
rebels,rebel,n2
now,now,av
afoot,afoot,j
Come,come,vvb
underneath,underneath,acp-p
the,the,d
yoke,yoke,n1
of,of,acp-p
government,government,n1
WARWICK,,
Both,both,d
which,which,crq-r
we,we,pns
doubt,doubt,vvb
not,not,xx
but,but,acp-cc
your,your,po
Majesty,majesty,n1
Shall,shall,vmb
soon,soon,av
enjoy,enjoy,vvi
KING,,
Humphrey,Humphrey,n1-nn
my,my,po
son,son,n1
of,of,acp-p
Gloucester,Gloucester,n1-nn
where,where,crq-q
is,be,vvz
the,the,d
Prince,prince,n1
your,your,po
brother,brother,n1
HUMPHREY,,
OF,,
GLOUCESTER,,
I,i,pns
think,think,vvb
he's,he|be,pns|vvz
gone,go,vvn
to,to,acp-cs
hunt,hunt,vvi
my,my,po
lord,lord,n1
at,at,acp-p
Windsor,Windsor,n1-nn
KING,,
And,and,cc
how,how,crq-q
accompanied,accompany,vvn
HUMPHREY,,
OF,,
GLOUCESTER,,
I,i,pns
do,do,vvb
not,not,xx
know,know,vvi
my,my,po
lord,lord,n1
KING,,
Is,be,vvz
not,not,xx
his,his,po
brother,brother,n1
Thomas,Thomas,n1-nn
of,of,acp-p
Clarence,Clarence,n1-nn
with,with,acp-p
him,he,pno
HUMPHREY,,
OF,,
GLOUCESTER,,
No,no,uh-x
my,my,po
good,good,j
lord,lord,n1
he,he,pns
is,be,vvz
in,in,acp-p
presence,presence,n1
here,here,av
THOMAS,,
OF,,
CLARENCE,,
coming,,
forward,,
What,what,crq-q
would,will,vmd
my,my,po
lord,lord,n1
and,and,cc
father,father,n1
KING,,
Nothing,nothing,pi-x
but,but,acp-p
well,well,av
to,to,acp-p
thee,thou,pno
Thomas,Thomas,n1-nn
of,of,acp-p
Clarence,Clarence,n1-nn
How,how,crq-q
chance,chance,vvb
thou,thou,pns
art,be,vv2
not,not,xx
with,with,acp-p
the,the,d
Prince,prince,n1
thy,thy,po
brother,brother,n1
He,he,pns
loves,love,vvz
thee,thou,pno
and,and,cc
thou,thou,pns
dost,do,vv2
neglect,neglect,vvi
him,he,pno
Thomas,Thomas,n1-nn
Thou,thou,pns
hast,have,vv2
a,a,d
better,better,j-c
place,place,n1
in,in,acp-p
his,his,po
affection,affection,n1
Than,than,cs
all,all,d
thy,thy,po
brothers,brother,n2
Cherish,cherish,vvb
it,it,pn
my,my,po
boy,boy,n1
And,and,cc
noble,noble,j
offices,office,n2
thou,thou,pns
mayst,may,vm2
effect,effect,vvi
Of,of,acp-p
mediation,mediation,n1
after,after,acp-cs
I,i,pns
am,be,vvm
dead,dead,j
Between,between,acp-p
his,his,po
greatness,greatness,n1
and,and,cc
thy,thy,po
other,other,d
brethren,brethren,n2
Therefore,therefore,av
omit,omit,vvb
him,he,pno
not,not,xx
blunt,blunt,vvb
not,not,xx
his,his,po
love,love,n1
Nor,nor,cc-x
lose,lose,vvb
the,the,d
good,good,j
advantage,advantage,n1
of,of,acp-p
his,his,po
grace,grace,n1
By,by,acp-p
seeming,seem,vvg
cold,cold,j
or,or,cc
careless,careless,j
of,of,acp-p
his,his,po
will,will,n1
For,for,acp-cs
he,he,pns
is,be,vvz
gracious,gracious,j
if,if,cs
he,he,pns
be,be,vvb
observed,observe,vvn
He,he,pns
hath,have,vvz
a,a,d
tear,tear,n1
for,for,acp-p
pity,pity,n1
and,and,cc
a,a,d
hand,hand,n1
Open,open,j
as,as,acp-cs
day,day,n1
for,for,acp-p
melting,melt,j_vg
charity,charity,n1
Yet,yet,av
notwithstanding,notwithstanding,acp-av
being,be,vvg
incensed,incense,vvn
he,he,pns
is,be,vvz
flint,flint,n1
As,as,acp-av
humorous,humorous,j
as,as,acp-cs
winter,winter,n1
and,and,cc
as,as,acp-av
sudden,sudden,j
As,as,acp-cs
flaws,flaw,n2
congealèd,congeal,vvn
in,in,acp-p
the,the,d
spring,spring,n1
of,of,acp-p
day,day,n1
His,his,po
temper,temper,n1
therefore,therefore,av
must,must,vmb
be,be,vvi
well,well,av
observed,observe,vvn
Chide,chide,vvb
him,he,pno
for,for,acp-p
faults,fault,n2
and,and,cc
do,do,vvb
it,it,pn
reverently,reverent,av_j
When,when,crq-cs
you,you,pn
perceive,perceive,vvb
his,his,po
blood,blood,n1
inclined,incline,vvn
to,to,acp-p
mirth,mirth,n1
But,but,acp-cc
being,be,vvg
moody,moody,j
give,give,vvb
him,he,pno
time,time,n1
and,and,cc
scope,scope,n1
Till,till,acp-cs
that,that,cs
his,his,po
passions,passion,n2
like,like,acp-p
a,a,d
whale,whale,n1
on,on,acp-p
ground,ground,n1
Confound,confound,vvb
themselves,themselves,px
with,with,acp-p
working,work,vvg
Learn,learn,vvb
this,this,d
Thomas,Thomas,n1-nn
And,and,cc
thou,thou,pns
shalt,shall,vm2
prove,prove,vvi
a,a,d
shelter,shelter,n1
to,to,acp-p
thy,thy,po
friends,friend,n2
A,a,d
hoop,hoop,n1
of,of,acp-p
gold,gold,n1
to,to,acp-cs
bind,bind,vvi
thy,thy,po
brothers,brother,n2
in,in,acp-p
That,that,cs
the,the,d
united,unite,j_vn
vessel,vessel,n1
of,of,acp-p
their,their,po
blood,blood,n1
Mingled,mingle,vvn
with,with,acp-p
venom,venom,n1
of,of,acp-p
suggestion,suggestion,n1
As,as,acp-cs
force,force,n1
perforce,perforce,av
the,the,d
age,age,n1
will,will,vmb
pour,pour,vvi
it,it,pn
in,in,acp-p
Shall,shall,vmb
never,never,av-x
leak,leak,vvi
though,though,cs
it,it,pn
do,do,vvb
work,work,vvi
as,as,acp-av
strong,strong,j
As,as,acp-cs
aconitum,aconitum,n1
or,or,cc
rash,rash,j
gunpowder,gunpowder,n1
THOMAS,,
OF,,
CLARENCE,,
I,i,pns
shall,shall,vmb
observe,observe,vvi
him,he,pno
with,with,acp-p
all,all,d
care,care,n1
and,and,cc
love,love,n1
KING,,
Why,why,crq-q
art,be,vv2
thou,thou,pns
not,not,xx
at,at,acp-p
Windsor,Windsor,n1-nn
with,with,acp-p
him,he,pno
Thomas,Thomas,n1-nn
THOMAS,,
OF,,
CLARENCE,,
He,he,pns
is,be,vvz
not,not,xx
there,there,acp-av
today,today,av_n
he,he,pns
dines,dine,vvz
in,in,acp-p
London,London,n1-nn
KING,,
And,and,cc
how,how,crq-q
accompanied,accompany,vvn
Canst,can,vm2
thou,thou,pns
tell,tell,vvi
that,that,d
THOMAS,,
OF,,
CLARENCE,,
With,with,acp-p
Poins,Poins,n1-nn
and,and,cc
other,other,pi_d
his,his,po
continual,continual,j
followers,follower,n2
KING,,
Most,most,av-s_d
subject,subject,n1
is,be,vvz
the,the,d
fattest,fat,j-s
soil,soil,n1
to,to,acp-p
weeds,weed,n2
And,and,cc
he,he,pns
the,the,d
noble,noble,j
image,image,n1
of,of,acp-p
my,my,po
youth,youth,n1
Is,be,vvz
overspread,overspread,vvn
with,with,acp-p
them,they,pno
therefore,therefore,av
my,my,po
grief,grief,n1
Stretches,stretch,vvz
itself,itself,px
beyond,beyond,acp-p
the,the,d
hour,hour,n1
of,of,acp-p
death,death,n1
The,the,d
blood,blood,n1
weeps,weep,vvz
from,from,acp-p
my,my,po
heart,heart,n1
when,when,crq-cs
I,i,pns
do,do,vvb
shape,shape,vvi
In,in,acp-p
forms,form,n2
imaginary,imaginary,j
th',the,d
unguided,unguided,j
days,day,n2
And,and,cc
rotten,rot,j_vn
times,time,n2
that,that,cs
you,you,pn
shall,shall,vmb
look,look,vvi
upon,upon,acp-p
When,when,crq-cs
I,i,pns
am,be,vvm
sleeping,sleep,vvg
with,with,acp-p
my,my,po
ancestors,ancestor,n2
For,for,acp-p
when,when,crq-cs
his,his,po
headstrong,headstrong,j
riot,riot,n1
hath,have,vvz
no,no,d-x
curb,curb,vvb
When,when,crq-cs
rage,rage,n1
and,and,cc
hot,hot,j
blood,blood,n1
are,be,vvb
his,his,po
counsellors,counsellor,n2
When,when,crq-cs
means,mean,n2
and,and,cc
lavish,lavish,j
manners,manner,n2
meet,meet,vvb
together,together,av
O,oh,uh
with,with,acp-p
what,what,crq-r
wings,wing,n2
shall,shall,vmb
his,his,po
affections,affection,n2
fly,fly,vvi
Towards,towards,acp-p
fronting,front,j_vg
peril,peril,n1
and,and,cc
opposed,oppose,j_vn
decay,decay,n1
WARWICK,,
My,my,po
gracious,gracious,j
lord,lord,n1
you,you,pn
look,look,vvb
beyond,beyond,acp-p
him,he,pno
quite,quite,av
The,the,d
Prince,prince,n1
but,but,acp-av
studies,study,vvz
his,his,po
companions,companion,n2
Like,like,acp-p
a,a,d
strange,strange,j
tongue,tongue,n1
wherein,wherein,crq-q
to,to,acp-cs
gain,gain,vvi
the,the,d
language,language,n1
'Tis,it|be,pn|vvz
needful,needful,j
that,that,cs
the,the,d
most,most,av-s_d
immodest,immodest,j
word,word,n1
Be,be,vvb
looked,look,vvn
upon,upon,acp-p
and,and,cc
learned,learn,vvn
which,which,crq-r
once,once,acp-av
attained,attain,vvn
Your,your,po
Highness,highness,n1
knows,know,vvz
comes,come,vvz
to,to,acp-p
no,no,d-x
further,further,j-c
use,use,n1
But,but,acp-p
to,to,acp-cs
be,be,vvi
known,know,vvn
and,and,cc
hated,hate,vvn
So,so,av
like,like,acp-p
gross,gross,j
terms,term,n2
The,the,d
Prince,prince,n1
will,will,vmb
in,in,acp-p
the,the,d
perfectness,perfectness,n1
of,of,acp-p
time,time,n1
Cast,cast,vvd
off,off,acp-av
his,his,po
followers,follower,n2
and,and,cc
their,their,po
memory,memory,n1
Shall,shall,vmb
as,as,acp-p
a,a,d
pattern,pattern,n1
or,or,cc
a,a,d
measure,measure,n1
live,live,vvi
By,by,acp-p
which,which,crq-r
his,his,po
Grace,grace,n1
must,must,vmb
mete,mete,vvi
the,the,d
lives,life,n2
of,of,acp-p
others,other,pi2
Turning,turn,vvg
past,past,j
evils,evil,n2_j
to,to,acp-p
advantages,advantage,n2
KING,,
'Tis,it|be,pn|vvz
seldom,seldom,av
when,when,crq-cs
the,the,d
bee,bee,n1
doth,do,vvz
leave,leave,vvi
her,her,po
comb,comb,n1
In,in,acp-p
the,the,d
dead,dead,j
carrion,carrion,n1
Enter,,
Westmoreland,,
Who's,who|be,crq-q|vvz
here,here,av
Westmoreland,Westmoreland,n1-nn
WESTMORELAND,,
Health,health,n1
to,to,acp-p
my,my,po
sovereign,sovereign,n1_j
and,and,cc
new,new,j
happiness,happiness,n1
Added,add,vvn
to,to,acp-p
that,that,d
that,that,cs
I,i,pns
am,be,vvm
to,to,acp-cs
deliver,deliver,vvi
Prince,prince,n1
John,John,n1-nn
your,your,po
son,son,n1
doth,do,vvz
kiss,kiss,vvi
your,your,po
Grace's,grace,n1g
hand,hand,n1
Mowbray,Mowbray,n1-nn
the,the,d
Bishop,bishop,n1
Scroop,Scroop,n1-nn
Hastings,Hastings,n1-nn
and,and,cc
all,all,d
Are,be,vvb
brought,bring,vvn
to,to,acp-p
the,the,d
correction,correction,n1
of,of,acp-p
your,your,po
law,law,n1
There,there,acp-av
is,be,vvz
not,not,xx
now,now,av
a,a,d
rebel's,rebel,n1g
sword,sword,n1
unsheathed,unsheathe,vvn
But,but,acp-cc
peace,peace,n1
puts,put,vvz
forth,forth,av
her,her,po
olive,olive,n1
everywhere,everywhere,av
The,the,d
manner,manner,n1
how,how,crq-cs
this,this,d
action,action,n1
hath,have,vvz
been,be,vvn
borne,bear,vvn
Here,here,av
at,at,acp-p
more,more,d-c
leisure,leisure,n1
may,may,vmb
your,your,po
Highness,highness,n1
read,read,vvi
With,with,acp-p
every,every,d
course,course,n1
in,in,acp-p
his,his,po
particular,particular,j
He,,
gives,,
the,,
King,,
a,,
paper,,
KING,,
O,oh,uh
Westmoreland,Westmoreland,n1-nn
thou,thou,pns
art,be,vv2
a,a,d
summer,summer,n1
bird,bird,n1
Which,which,crq-r
ever,ever,av
in,in,acp-p
the,the,d
haunch,haunch,n1
of,of,acp-p
winter,winter,n1
sings,sing,vvz
The,the,d
lifting,lift,n1_vg
up,up,acp-av
of,of,acp-p
day,day,n1
Enter,,
Harcourt,,
Look,look,vvb
here's,here|be,av|vvz
more,more,d-c
news,news,n1
HARCOURT,,
From,from,acp-p
enemies,enemy,n2
heavens,heaven,n2
keep,keep,vvb
your,your,po
Majesty,majesty,n1
And,and,cc
when,when,crq-cs
they,they,pns
stand,stand,vvb
against,against,acp-p
you,you,pn
may,may,vmb
they,they,pns
fall,fall,vvi
As,as,acp-cs
those,those,d
that,that,cs
I,i,pns
am,be,vvm
come,come,vvn
to,to,acp-cs
tell,tell,vvi
you,you,pn
of,of,acp-p
The,the,d
Earl,earl,n1
Northumberland,Northumberland,n1-nn
and,and,cc
the,the,d
Lord,lord,n1
Bardolph,Bardolph,n1-nn
With,with,acp-p
a,a,d
great,great,j
power,power,n1
of,of,acp-p
English,English,j-nn
and,and,cc
of,of,acp-p
Scots,Scot,n2-nn
Are,be,vvb
by,by,acp-p
the,the,d
shrieve,sheriff,n1
of,of,acp-p
Yorkshire,Yorkshire,n1-nn
overthrown,overthrow,vvn
The,the,d
manner,manner,n1
and,and,cc
true,true,j
order,order,n1
of,of,acp-p
the,the,d
fight,fight,n1
This,this,d
packet,packet,n1
please,please,vvb
it,it,pn
you,you,pn
contains,contain,vvz
at,at,acp-p
large,large,av_j
He,,
gives,,
the,,
King,,
papers,,
KING,,
And,and,cc
wherefore,wherefore,crq-q
should,shall,vmd
these,these,d
good,good,j
news,news,n1
make,make,vvb
me,i,pno
sick,sick,j
Will,will,vmb
Fortune,fortune,n1
never,never,av-x
come,come,vvi
with,with,acp-p
both,both,d
hands,hand,n2
full,full,j
But,but,acp-cc
write,write,vvb
her,her,po
fair,fair,j
words,word,n2
still,still,av
in,in,acp-p
foulest,foul,j-s
letters,letter,n2
She,she,pns
either,either,av_d
gives,give,vvz
a,a,d
stomach,stomach,n1
and,and,cc
no,no,d-x
food,food,n1
Such,such,d
are,be,vvb
the,the,d
poor,poor,j
in,in,acp-p
health,health,n1
or,or,cc
else,else,av
a,a,d
feast,feast,n1
And,and,cc
takes,take,vvz
away,away,av
the,the,d
stomach,stomach,n1
such,such,d
are,be,vvb
the,the,d
rich,rich,j
That,that,cs
have,have,vvb
abundance,abundance,n1
and,and,cc
enjoy,enjoy,vvb
it,it,pn
not,not,xx
I,i,pns
should,shall,vmd
rejoice,rejoice,vvi
now,now,av
at,at,acp-p
this,this,d
happy,happy,j
news,news,n1
And,and,cc
now,now,av
my,my,po
sight,sight,n1
fails,fail,vvz
and,and,cc
my,my,po
brain,brain,n1
is,be,vvz
giddy,giddy,j
O,oh,uh
me,i,pno
Come,come,vvb
near,near,acp-p
me,i,pno
now,now,av
I,i,pns
am,be,vvm
much,much,av_d
ill,ill,j
HUMPHREY,,
OF,,
GLOUCESTER,,
Comfort,comfort,n1
your,your,po
Majesty,majesty,n1
THOMAS,,
OF,,
CLARENCE,,
O,oh,uh
my,my,po
royal,royal,j
father,father,n1
WESTMORELAND,,
My,my,po
sovereign,sovereign,j
lord,lord,n1
cheer,cheer,vvb
up,up,acp-av
yourself,yourself,px
look,look,vvb
up,up,acp-av
WARWICK,,
Be,be,vvb
patient,patient,j
princes,prince,n2
You,you,pn
do,do,vvb
know,know,vvi
these,these,d
fits,fit,n2
Are,be,vvb
with,with,acp-p
his,his,po
Highness,highness,n1
very,very,av
ordinary,ordinary,j
Stand,stand,vvb
from,from,acp-p
him,he,pno
give,give,vvb
him,he,pno
air,air,n1
He'll,he|will,pns|vmb
straight,straight,av
be,be,vvi
well,well,av
THOMAS,,
OF,,
CLARENCE,,
No,no,uh-x
no,no,uh-x
he,he,pns
cannot,can,vmb-x
long,long,av_j
hold,hold,vvi
out,out,av
these,these,d
pangs,pang,n2
Th',the,d
incessant,incessant,j
care,care,n1
and,and,cc
labor,labour,n1
of,of,acp-p
his,his,po
mind,mind,n1
Hath,have,vvz
wrought,wrought,vvn
the,the,d
mure,mure,n1
that,that,cs
should,shall,vmd
confine,confine,vvi
it,it,pn
in,in,acp-p
So,so,av
thin,thin,j
that,that,cs
life,life,n1
looks,look,vvz
through,through,acp-av
and,and,cc
will,will,vmb
break,break,vvi
out,out,av
HUMPHREY,,
OF,,
GLOUCESTER,,
The,the,d
people,people,n1
fear,fear,vvb
me,i,pno
for,for,acp-cs
they,they,pns
do,do,vvb
observe,observe,vvi
Unfathered,unfathered,j
heirs,heir,n2
and,and,cc
loathly,loath,av_j
births,birth,n2
of,of,acp-p
nature,nature,n1
The,the,d
seasons,season,n2
change,change,vvb
their,their,po
manners,manner,n2
as,as,acp-cs
the,the,d
year,year,n1
Had,have,vvd
found,find,vvn
some,some,d
months,month,n2
asleep,asleep,j
and,and,cc
leapt,leap,vvn
them,they,pno
over,over,acp-av
THOMAS,,
OF,,
CLARENCE,,
The,the,d
river,river,n1
hath,have,vvz
thrice,thrice,av
flowed,flow,vvn
no,no,d-x
ebb,ebb,n1
between,between,acp-p
And,and,cc
the,the,d
old,old,j
folk,folk,n1
time's,time,n1g
doting,dote,j_vg
chronicles,chronicle,n2
Say,say,vvb
it,it,pn
did,do,vvd
so,so,av
a,a,d
little,little,j
time,time,n1
before,before,acp-av
That,that,cs
our,our,po
great-grandsire,great-grandsire,n1
Edward,Edward,n1-nn
sicked,sick,vvd
and,and,cc
died,die,vvd
WARWICK,,
Speak,speak,vvb
lower,low,j-c
princes,prince,n2
for,for,acp-p
the,the,d
King,king,n1
recovers,recover,vvz
HUMPHREY,,
OF,,
GLOUCESTER,,
This,this,d
apoplexy,apoplexy,n1
will,will,vmb
certain,certain,j
be,be,vvi
his,his,po
end,end,n1
KING,,
I,i,pns
pray,pray,vvb
you,you,pn
take,take,vvb
me,i,pno
up,up,acp-av
and,and,cc
bear,bear,vvb
me,i,pno
hence,hence,av
Into,into,acp-p
some,some,d
other,other,d
chamber,chamber,n1
Softly,soft,av_j
pray,pray,vvb
The,,
King,,
is,,
carried,,
to,,
a,,
bed,,
on,,
another,,
part,,
of,,
the,,
stage,,
Let,let,vvb
there,there,acp-av
be,be,vvi
no,no,d-x
noise,noise,n1
made,make,vvn
my,my,po
gentle,gentle,j
friends,friend,n2
Unless,unless,cs
some,some,d
dull,dull,j
and,and,cc
favorable,favourable,j
hand,hand,n1
Will,will,vmb
whisper,whisper,vvi
music,music,n1
to,to,acp-p
my,my,po
weary,weary,j
spirit,spirit,n1
WARWICK,,
to,,
an,,
Attendant,,
Call,call,vvb
for,for,acp-p
the,the,d
music,music,n1
in,in,acp-p
the,the,d
other,other,d
room,room,n1
KING,,
Set,set,vvb
me,i,pno
the,the,d
crown,crown,n1
upon,upon,acp-p
my,my,po
pillow,pillow,n1
here,here,av
The,,
crown,,
is,,
placed,,
on,,
the,,
bed,,
THOMAS,,
OF,,
CLARENCE,,
aside,,
to,,
the,,
others,,
His,his,po
eye,eye,n1
is,be,vvz
hollow,hollow,j
and,and,cc
he,he,pns
changes,change,vvz
much,much,d
WARWICK,,
Less,less,d-c
noise,noise,n1
less,less,d-c
noise,noise,n1
Enter,,
Prince,,
Harry,,
PRINCE,,
Who,who,crq-q
saw,see,vvd
the,the,d
Duke,duke,n1
of,of,acp-p
Clarence,Clarence,n1-nn
THOMAS,,
OF,,
CLARENCE,,
weeping,,
I,i,pns
am,be,vvm
here,here,av
brother,brother,n1
full,full,j
of,of,acp-p
heaviness,heaviness,n1
PRINCE,,
How,how,crq-cs
now,now,av
rain,rain,n1
within,within,acp-p
doors,door,n2
and,and,cc
none,none,pi-x
abroad,abroad,av
How,how,crq-q
doth,do,vvz
the,the,d
King,king,n1
HUMPHREY,,
OF,,
GLOUCESTER,,
Exceeding,exceed,av_vg
ill,ill,av_j
PRINCE,,
Heard,hear,vvd
he,he,pns
the,the,d
good,good,j
news,news,n1
yet,yet,av
Tell,tell,vvb
it,it,pn
him,he,pno
HUMPHREY,,
OF,,
GLOUCESTER,,
He,he,pns
altered,alter,vvd
much,much,av_d
upon,upon,acp-p
the,the,d
hearing,hear,n1_vg
it,it,pn
PRINCE,,
If,if,cs
he,he,pns
be,be,vvb
sick,sick,j
with,with,acp-p
joy,joy,n1
he'll,he|will,pns|vmb
recover,recover,vvi
without,without,acp-p
physic,physic,n1
WARWICK,,
Not,not,xx
so,so,av
much,much,d
noise,noise,n1
my,my,po
lords,lord,n2
Sweet,sweet,j
prince,prince,n1
speak,speak,vvb
low,low,j
The,the,d
King,king,n1
your,your,po
father,father,n1
is,be,vvz
disposed,dispose,vvn
to,to,acp-cs
sleep,sleep,vvi
THOMAS,,
OF,,
CLARENCE,,
Let,let,vvb
us,we,pno
withdraw,withdraw,vvi
into,into,acp-p
the,the,d
other,other,d
room,room,n1
WARWICK,,
Will,Will,vmb
't,it,pn
please,please,vvi
your,your,po
Grace,grace,n1
to,to,acp-cs
go,go,vvi
along,along,acp-av
with,with,acp-p
us,we,pno
PRINCE,,
No,no,uh-x
I,i,pns
will,will,vmb
sit,sit,vvi
and,and,cc
watch,watch,vvi
here,here,av
by,by,acp-p
the,the,d
King,king,n1
All,,
but,,
Prince,,
and,,
King,,
exit,,
Why,why,crq-q
doth,do,vvz
the,the,d
crown,crown,n1
lie,lie,vvi
there,there,acp-av
upon,upon,acp-p
his,his,po
pillow,pillow,n1
Being,be,vvg
so,so,av
troublesome,troublesome,j
a,a,d
bedfellow,bedfellow,n1
O,oh,uh
polished,polish,j_vn
perturbation,perturbation,n1
golden,golden,j
care,care,n1
That,that,cs
keep'st,keep,vv2
the,the,d
ports,port,n2
of,of,acp-p
slumber,slumber,n1
open,open,j
wide,wide,av_j
To,to,acp-p
many,many,d
a,a,d
watchful,watchful,j
night,night,n1
Sleep,sleep,vvb
with,with,acp-p
it,it,pn
now,now,av
Yet,yet,av
not,not,xx
so,so,av
sound,sound,j
and,and,cc
half,half,j
so,so,av
deeply,deep,av_j
sweet,sweet,j
As,as,acp-cs
he,he,pns
whose,who,crq-rg
brow,brow,n1
with,with,acp-p
homely,homely,j
biggen,biggen,n1
bound,bind,vvn
Snores,snore,vvz
out,out,av
the,the,d
watch,watch,n1
of,of,acp-p
night,night,n1
O,oh,uh
majesty,majesty,n1
When,when,crq-cs
thou,thou,pns
dost,do,vv2
pinch,pinch,vvi
thy,thy,po
bearer,bearer,n1
thou,thou,pns
dost,do,vv2
sit,sit,vvi
Like,like,acp-p
a,a,d
rich,rich,j
armor,armour,n1
worn,wear,vvn
in,in,acp-p
heat,heat,n1
of,of,acp-p
day,day,n1
That,that,cs
scald'st,scald,vv2
with,with,acp-p
safety,safety,n1
By,by,acp-p
his,his,po
gates,gate,n2
of,of,acp-p
breath,breath,n1
There,there,acp-av
lies,lie,vvz
a,a,d
downy,downy,j
feather,feather,n1
which,which,crq-r
stirs,stir,vvz
not,not,xx
Did,do,vvd
he,he,pns
suspire,suspire,vvi
that,that,d
light,light,j
and,and,cc
weightless,weightless,j
down,down,acp-av
Perforce,perforce,av
must,must,vmb
move,move,vvi
My,my,po
gracious,gracious,j
lord,lord,n1
my,my,po
father,father,n1
This,this,d
sleep,sleep,n1
is,be,vvz
sound,sound,j
indeed,indeed,av
This,this,d
is,be,vvz
a,a,d
sleep,sleep,n1
That,that,cs
from,from,acp-p
this,this,d
golden,golden,j
rigol,rigol,n1
hath,have,vvz
divorced,divorce,vvn
So,so,av
many,many,d
English,English,j-nn
kings,king,n2
Thy,thy,po
due,due,n1_j
from,from,acp-p
me,i,pno
Is,be,vvz
tears,tear,n2
and,and,cc
heavy,heavy,j
sorrows,sorrow,n2
of,of,acp-p
the,the,d
blood,blood,n1
Which,which,crq-r
nature,nature,n1
love,love,n1
and,and,cc
filial,filial,j
tenderness,tenderness,n1
Shall,shall,vmb
O,oh,uh
dear,dear,j
father,father,n1
pay,pay,vvi
thee,thou,pno
plenteously,plenteous,av_j
My,my,po
due,due,n1_j
from,from,acp-p
thee,thou,pno
is,be,vvz
this,this,d
imperial,imperial,j
crown,crown,n1
Which,which,crq-r
as,as,acp-p
immediate,immediate,j
from,from,acp-p
thy,thy,po
place,place,n1
and,and,cc
blood,blood,n1
Derives,derive,vvz
itself,itself,px
to,to,acp-p
me,i,pno
He,,
puts,,
on,,
the,,
crown,,
Lo,lo,uh
where,where,crq-cs
it,it,pn
sits,sit,vvz
Which,which,crq-r
God,God,n1-nn
shall,shall,vmb
guard,guard,vvi
And,and,cc
put,put,vvi
the,the,d
world's,world,n1g
whole,whole,j
strength,strength,n1
Into,into,acp-p
one,one,crd
giant,giant,n1
arm,arm,n1
it,it,pn
shall,shall,vmb
not,not,xx
force,force,vvi
This,this,d
lineal,lineal,j
honor,honour,n1
from,from,acp-p
me,i,pno
This,this,d
from,from,acp-p
thee,thou,pno
Will,will,vmb
I,i,pns
to,to,acp-p
mine,i,png
leave,leave,vvi
as,as,acp-cs
'tis,it|be,pn|vvz
left,leave,vvn
to,to,acp-p
me,i,pno
He,,
exits,,
with,,
the,,
crown,,
KING,,
rising,,
up,,
in,,
